"runNumber","sampleCount","errorCount","errorPct","meanResTime","minResTime","maxResTime","pct1ResTime","pct2ResTime","pct3ResTime","throughput","receivedKBytesPerSec","sentKBytesPerSec"
1,35000,16,0.045714285,61.12739999999984,3.0,127358.0,44.0,45.0,55.0,81.54725430394758,21.18006085172612,15.608654144114967
2,35000,0,0.0,42.94734285714322,2.0,166.0,44.0,46.0,54.0,115.93780433673638,30.116656204660035,22.191220361328448
3,35000,0,0.0,42.95445714285744,1.0,1005.0,44.0,45.0,52.0,115.84685707476757,30.09303123231267,22.17381248696723
4,35000,0,0.0,42.84317142857132,2.0,171.0,44.0,45.0,55.0,116.15596759580379,30.173327520003717,22.232978172634315
5,35000,0,0.0,42.82917142857129,2.0,141.0,44.0,46.0,53.9900000000016,116.16097920386584,30.174629363504213,22.233937425739946
6,35000,0,0.0,43.085171428571414,1.0,134.0,44.0,46.0,55.0,115.51879490793152,30.00781195850565,22.11101933784627
