"runNumber","sampleCount","errorCount","errorPct","meanResTime","minResTime","maxResTime","pct1ResTime","pct2ResTime","pct3ResTime","throughput","StdDev","receivedKBytesPerSec","sentKBytesPerSec"
1,35000,0,0.0,18.582828571428422,9.0,735.0,31.0,34.0,41.0,53.619467236973534,9.348331052370323,51.10641676133056,10.96038910929256
2,35000,0,0.0,18.603314285714323,9.0,1001.0,31.0,34.0,42.0,53.587121942854694,12.371030050574225,51.0653125822945,10.95365328768476
3,35000,0,0.0,18.82008571428583,9.0,1702.0,31.0,34.0,43.0,52.96505970675516,16.65976987293906,50.49847805846738,10.826655243238253
4,35000,0,0.0,18.45722857142857,9.0,1518.0,30.0,34.0,43.0,54.02059882605521,17.11005946829979,51.48007668465167,11.042419337599418
5,35000,0,0.0,18.309542857142866,9.0,897.0,30.0,34.0,42.0,54.44665860856119,10.254620658764473,51.82203646594128,11.129257060273229
6,35000,0,0.0,18.22211428571458,9.0,865.0,30.0,34.0,43.0,54.64310247923562,10.089920132815923,52.05960129318757,11.16940233862721
