"runNumber","sampleCount","errorCount","errorPct","meanResTime","minResTime","maxResTime","pct1ResTime","pct2ResTime","pct3ResTime","throughput","StdDev","receivedKBytesPerSec","sentKBytesPerSec"
1,35000,0,0.0,6.301885714285759,2.0,82.0,9.0,10.0,14.0,1539.4765779634924,2.457003473507202,408.92346602155266,291.6586485594898
2,35000,0,0.0,6.3100571428570875,1.0,77.0,9.0,10.0,13.0,1531.4605758291766,2.5321908745270894,406.79421545462503,290.139991905137
3,35000,0,0.0,6.3270857142857695,1.0,90.0,9.0,10.0,13.0,1532.1309753108037,2.5295957983031876,406.97229031693223,290.2670011819296
4,35000,0,0.0,6.373542857142837,1.0,76.0,9.0,10.0,14.0,1522.93098947002,2.453221316558189,404.52854407797406,288.52403511443737
5,35000,0,0.0,6.433171428571431,2.0,78.0,9.0,10.0,14.0,1508.10065494657,2.5403382299537043,400.5892364701827,285.71438189417444
6,35000,0,0.0,6.282028571428525,1.0,81.0,9.0,10.0,14.0,1541.1712901805372,2.4626765969886732,409.3736239542052,291.9797170849846
