"runNumber","sampleCount","errorCount","errorPct","meanResTime","minResTime","maxResTime","pct1ResTime","pct2ResTime","pct3ResTime","throughput","StdDev","receivedKBytesPerSec","sentKBytesPerSec"
1,35000,0,0.0,43.69565714285755,3.0,495.0,46.0,49.0,59.0,227.39528447150087,7.659009261383579,63.95492375760962,43.52487866837321
2,35000,0,0.0,43.53168571428577,2.0,99.0,46.0,48.0,54.0,228.0204566924004,2.6150645941527153,64.1307534447376,43.644540538779765
3,35000,0,0.0,43.507857142856935,3.0,112.0,46.0,48.0,59.0,228.21820268384607,3.306481825176441,64.1863695048317,43.68239035745491
4,35000,0,0.0,44.45705714285741,3.0,2410.0,46.0,49.0,60.0,223.34818066953403,41.1362494463405,62.81667581330645,42.750237706278
5,35000,0,0.0,43.50479999999987,2.0,278.0,46.0,48.0,55.0,227.93878215564965,4.442865653913084,64.10778248127646,43.628907521979805
6,35000,0,0.0,43.65739999999986,2.0,189.0,47.0,49.0,60.0,226.89555025412304,3.8692260367089406,63.814373508972096,43.42922641582823
