"runNumber","sampleCount","errorCount","errorPct","meanResTime","minResTime","maxResTime","pct1ResTime","pct2ResTime","pct3ResTime","throughput","StdDev","receivedKBytesPerSec","sentKBytesPerSec"
1,35000,0,0.0,5.297085714285722,4.0,69.0,6.0,7.0,9.0,187.0047712931647,1.1816005963199285,45.10759620059735,36.15912569926427
2,35000,66,0.18857142,5.5284571428571825,3.0,209.0,6.0,8.0,13.0,179.3795517561258,2.1219139554693722,43.25542695216204,34.68471801534464
3,35000,0,0.0,6.158114285714274,4.0,1008.0,8.0,9.0,14.0,161.27322910474925,5.799927671233369,38.900866786008855,31.183690783926128
4,35000,0,0.0,6.0217142857142765,4.0,1006.0,8.0,10.0,15.0,164.96750140222377,5.717632348302742,39.791965670262954,31.89801296644561
5,35000,0,0.0,5.957285714285714,4.0,73.0,7.0,9.0,16.0,166.6746035525501,2.0250801965965253,40.20373738035144,32.22809717129387
6,35000,0,0.0,5.875885714285717,4.0,206.0,7.0,9.0,14.0,168.95561294682727,2.1982829662577035,40.75394179479134,32.66915172214043
