"runNumber","sampleCount","errorCount","errorPct","meanResTime","minResTime","maxResTime","pct1ResTime","pct2ResTime","pct3ResTime","throughput","StdDev","receivedKBytesPerSec","sentKBytesPerSec"
1,34995,0,0.0,22.133733390484487,3.0,2049.0,29.0,33.0,42.0,650.7065823726292,57.30257327484294,204.61671828514318,124.54930678226106
2,34995,0,0.0,21.232547506786627,3.0,2049.0,28.0,32.0,40.0,665.2662395680856,61.259804605432414,209.1950479891831,127.33611616732885
3,34995,0,0.0,22.085897985426655,3.0,2054.0,29.0,33.0,42.9900000000016,656.8623770553345,64.18572975315563,206.5524271599782,125.7275643582476
4,34995,0,0.0,21.610058579797098,3.0,2043.0,29.0,33.0,42.0,658.8906461816538,60.21264846657862,207.19022272509036,126.11578774570718
5,34995,0,0.0,21.45777968281191,3.0,6020.0,28.0,32.0,40.0,654.2344363432418,70.76146357968115,205.72606299074593,125.2245600813236
6,34995,0,0.0,21.44166309472781,3.0,2054.0,28.0,32.0,40.0,664.2434135600942,64.88367855646771,208.873417154639,127.14034087673677
