"runNumber","sampleCount","errorCount","errorPct","meanResTime","minResTime","maxResTime","pct1ResTime","pct2ResTime","pct3ResTime","throughput","receivedKBytesPerSec","sentKBytesPerSec"
1,35000,0,0.0,4.571628571428582,3.0,841.0,5.0,7.0,14.0,216.22823817231537,54.057059543078836,40.965115434989436
2,35000,0,0.0,4.465057142857146,3.0,465.0,5.0,6.0,14.0,221.2641134895247,55.31602837238118,41.91917775094512
3,35000,0,0.0,4.73137142857148,3.0,184.0,5.0,6.0,14.0,208.56424374605217,52.14106093651305,39.51314774095129
4,35000,0,0.0,4.650257142857153,3.0,1055.0,5.0,7.0,15.0,212.25885877508443,53.06471469377111,40.21310410387342
5,35000,0,0.0,4.549742857142883,3.0,223.0,5.0,6.0,13.0,217.02465400069448,54.25616350017362,41.115998902475326
6,35000,0,0.0,4.822057142857087,3.0,874.0,5.0,7.0,15.0,204.8412772731529,51.21031931828823,38.807820108390295
