"runNumber","sampleCount","errorCount","errorPct","meanResTime","minResTime","maxResTime","pct1ResTime","pct2ResTime","pct3ResTime","throughput","StdDev","receivedKBytesPerSec","sentKBytesPerSec"
1,35000,0,0.0,19.518028571428424,2.0,193.0,49.0,55.0,62.0,51.082585946450855,17.110465796457692,50.79384390986113,10.302978456831566
2,35000,0,0.0,18.47837142857159,2.0,968.0,46.0,53.0,62.0,53.92571501646275,17.128862046337737,53.570589206325174,10.876044846839413
3,35000,0,0.0,18.88265714285715,2.0,1042.0,47.0,54.0,63.0,52.79201905339385,17.72970664118219,52.44431938549335,10.64739312538557
4,35000,0,0.0,18.768628571428472,2.0,145.0,46.0,53.0,62.0,53.09884881695765,16.483706298510803,52.779255675982476,10.709483705670046
5,35000,0,0.0,19.192371428571153,2.0,518.0,48.0,55.0,62.0,51.93679736932702,17.232854613415913,51.5938333655156,10.474824576511065
6,35000,0,0.0,18.921257142857225,2.0,433.0,46.0,53.0,62.0,52.66999240047252,16.719458744645355,52.37758135867889,10.62300106797815
