"runNumber","startTime","sampleCount","errorCount","errorPct","meanResTime","minResTime","maxResTime","pct1ResTime","pct2ResTime","pct3ResTime","throughput","StdDev","receivedKBytesPerSec","sentKBytesPerSec"
3,"cold",5820,0,0.0,14.170274914089344,2.0,97.0,22.0,27.0,39.789999999999964,1252.6904864399485,7.189003861337517,409.81573530994405,239.77278842014636
3,"warm",5820,0,0.0,13.498109965635763,2.0,88.0,21.0,26.0,38.0,1289.0365448504983,6.64653949308485,421.7062915282392,246.7296511627907
3,"cold",5820,0,0.0,12.879209621993096,2.0,108.0,20.0,24.0,32.0,1341.941434171086,6.426365667634421,439.0140434055799,256.85597763430945
4,"warm",5820,0,0.0,13.077835051546403,2.0,1009.0,20.0,25.0,35.0,1225.5211623499683,14.714454262444193,400.927333385976,234.57240998104865
4,"cold",5820,0,0.0,13.749484536082495,2.0,177.0,21.0,26.0,39.0,1288.1806108897742,8.118671590781975,421.42627407038515,246.56582005312086
4,"warm",5820,0,0.0,13.133161512027465,2.0,96.0,21.0,24.0,35.0,1327.8576317590691,6.346063427212138,434.40654945242983,254.16024982888433
4,"cold",5820,0,0.0,13.084192439862527,2.0,103.0,20.0,25.0,34.0,1346.2873004857738,6.468461507818916,440.4357867800138,257.6878036086051
4,"warm",5820,0,0.0,13.339862542955315,2.0,92.0,21.0,25.0,39.0,1316.146540027137,6.703831458791316,430.5752840909091,251.91867367706922
4,"cold",5820,0,0.0,12.898969072164904,2.0,89.0,20.0,24.0,33.0,1332.7226929242042,6.166011112747168,435.99814661094575,255.09145294252346
5,"warm",5820,0,0.0,13.287285223367697,2.0,89.0,21.0,24.0,37.0,1306.9840556927913,6.561272263165243,427.57779165730966,250.16491690994835
5,"cold",5820,0,0.0,12.923024054982854,2.0,108.0,20.0,24.0,37.0,1341.941434171086,6.7058276304843,439.0140434055799,256.85597763430945
5,"warm",5820,0,0.0,12.615120274914077,2.0,105.0,20.0,23.0,33.0,1368.7676387582314,6.496576879852622,447.79019432031987,261.99068085606774
5,"cold",5820,0,0.0,13.267010309278387,2.0,90.0,21.0,25.0,37.0,1321.2258796821793,6.842733735878582,432.23698212258796,252.89089103291712
5,"warm",5820,0,0.0,12.699140893470767,2.0,1011.0,19.0,23.0,34.0,1306.1041292639138,14.398522220054634,427.2899251009874,249.99649349192097
5,"cold",5820,0,0.0,12.42903780068726,2.0,105.0,19.0,22.0,30.0,1380.1280531183306,6.113826810016574,451.5067361275789,264.1651351671805
6,"warm",5820,0,0.0,12.591752577319577,2.0,80.0,19.0,23.0,31.0,1367.1599718111347,5.740208368702443,447.26424859055675,261.682963354475
6,"cold",5820,0,0.0,48.21048109965655,2.0,13265.0,16.0,19.0,26.0,377.8484710770629,652.9387727253657,123.61253692462508,72.32255891709407
6,"warm",5820,0,0.0,13.112542955326449,2.0,88.0,21.0,26.0,36.0,1338.5464581416743,6.767964381843803,437.90338230220794,256.2061580036799
6,"cold",5820,0,0.0,15.023024054982846,2.0,105.0,24.0,28.0,40.0,1183.6485661989018,7.469533867983654,387.22877898108607,226.55773337400856
6,"warm",5820,0,0.0,12.687457044673554,2.0,85.0,19.0,22.0,32.0,1348.7833140208575,5.789521327622925,441.2523537079953,258.1655561993047
6,"cold",5820,0,0.0,12.793986254295529,2.0,103.0,20.0,23.0,33.0,1350.974930362117,6.264656155090973,441.9693375696379,258.58504526462394
