"runNumber","sampleCount","errorCount","errorPct","meanResTime","minResTime","maxResTime","pct1ResTime","pct2ResTime","pct3ResTime","throughput","receivedKBytesPerSec","sentKBytesPerSec"
1,34995,0,0.0,81.28904129161303,3.0,597.0,199.0,254.0,369.0,181.30809164102087,180.26949409272123,36.5682923664216
2,34995,0,0.0,106.02877553936294,3.0,1241.0,278.0,356.0,521.9900000000016,138.652815252404,137.78446305711728,27.964623406007693
3,34995,0,0.0,107.63437633947733,3.0,802.0,270.0,345.0,490.9900000000016,136.86067157349686,136.01739161041542,27.603115876688516
4,34995,0,0.0,109.81451635948021,2.0,949.0,279.0,354.0,514.9900000000016,133.67176219833613,132.89071512196426,26.960022911271285
5,34995,0,0.0,110.18271181597416,3.0,773.0,282.0,357.0,509.0,133.50195131441913,132.65717004331805,26.925893267583767
6,34995,0,0.0,109.21040148592724,3.0,800.0,276.0,353.0,501.0,134.99907415980002,134.19619711137858,27.22769222395496
