"runNumber","sampleCount","errorCount","errorPct","meanResTime","minResTime","maxResTime","pct1ResTime","pct2ResTime","pct3ResTime","throughput","StdDev","receivedKBytesPerSec","sentKBytesPerSec"
1,35000,22459,64.16857,27.19059999999974,0.0,2092.0,6.0,8.0,15.0,694.3480072212193,61.165736616586216,129.61507004855477,131.54639980558258
2,35000,23728,67.79429,24.115742857143008,0.0,1538.0,5.0,7.0,13.0,789.3727869370081,56.92408239472294,145.54891098271273,149.54914127517534
3,35000,24085,68.814285,22.525342857142608,0.0,1522.0,5.0,7.0,13.0,846.6581194513655,48.09363798701165,155.84840435182275,160.4020265366845
4,35000,27971,79.917145,18.631971428571568,0.0,1023.0,5.0,7.0,15.0,635.2432981832042,63.84353069819177,112.42670242368006,120.34882797611485
5,35000,27987,79.96286,18.10028571428574,0.0,1011.0,5.0,7.0,12.0,649.0375700033379,57.10698511312944,114.78997260134258,122.96219587953863
6,35000,26662,76.17714,19.47817142857172,0.0,1120.0,5.0,6.0,11.0,946.6111321469141,48.752777549090965,169.45456498992536,179.33843714502083
