"runNumber","sampleCount","errorCount","errorPct","meanResTime","minResTime","maxResTime","pct1ResTime","pct2ResTime","pct3ResTime","throughput","receivedKBytesPerSec","sentKBytesPerSec"
1,35000,712,2.0342858,30.935257142857072,3.0,281.0,55.0,66.0,94.0,635.0358341649279,164.22806291390728,121.54982763313072
2,35000,6358,18.165714,24.397971428571488,3.0,6026.0,35.0,40.0,51.0,770.2125786717135,192.14990056005456,147.42350138638264
3,35000,6485,18.528572,24.54314285714269,3.0,2039.0,36.0,41.0,52.0,776.5008652438212,193.5590899825842,148.62711873807518
4,35000,6494,18.554285,24.378685714285734,2.0,6021.0,37.0,42.0,54.0,785.3344402809254,195.74960522920546,150.31792021002087
5,35000,10214,29.182858,24.329771428571405,0.0,6016.0,39.0,48.0,74.9900000000016,777.121541809139,185.1090502742129,148.74592011190552
6,35000,6897,19.705715,23.929171428571486,3.0,102.0,39.0,45.0,59.0,818.4071458635365,203.4594417147968,156.64824276294254
