"runNumber","sampleCount","errorCount","errorPct","meanResTime","minResTime","maxResTime","pct1ResTime","pct2ResTime","pct3ResTime","throughput","receivedKBytesPerSec","sentKBytesPerSec"
1,35000,0,0.0,38.067314285714076,3.0,285.0,38.0,50.95000000000073,75.0,519.9049316696376,118.80640040106952,98.49761400772431
2,35000,0,0.0,38.05462857142847,4.0,243.0,38.0,51.0,70.0,520.5544648700101,118.95482888631089,98.62067010232613
3,35000,0,0.0,39.16994285714288,4.0,1054.0,38.0,51.0,72.0,505.78765589098106,115.58038230321247,95.82305199497102
4,35000,0,0.0,33.252142857143106,3.0,257.0,32.0,40.0,63.0,596.4858462429913,136.30633595787106,113.00610758900422
5,35000,0,0.0,34.52097142857158,4.0,229.0,35.0,45.0,67.0,572.784551182391,130.89021970378857,108.51582317322642
6,35000,0,0.0,39.492799999999924,4.0,1136.0,38.0,49.0,73.0,501.6482728966605,114.63446861115094,95.03883295112513
