"runNumber","sampleCount","errorCount","errorPct","meanResTime","minResTime","maxResTime","pct1ResTime","pct2ResTime","pct3ResTime","throughput","receivedKBytesPerSec","sentKBytesPerSec"
1,34995,0,0.0,17.782140305758215,3.0,145.0,28.0,35.0,56.0,826.1136422652911,188.77987528327944,156.5098111322915
2,34995,0,0.0,17.220402914702188,3.0,222.0,27.0,33.0,52.0,855.1425848544828,195.41344224213768,162.00943502125943
3,34995,0,0.0,17.26915273610535,3.0,160.0,27.0,34.0,53.0,845.4940806958202,193.2086082840058,160.1814957568253
4,34995,0,0.0,17.685097871124498,3.0,1269.0,27.0,33.0,52.0,829.3243595516269,189.51357435066473,157.1180915556793
5,34995,0,0.0,19.84449207029568,3.0,258.0,33.0,41.0,67.0,742.1270278867564,169.58762160693456,140.59828458010816
6,34995,0,0.0,21.449035576511008,3.0,198.0,36.0,44.0,71.0,685.9881601129102,156.75901315080174,129.96260064639117
