"runNumber","sampleCount","errorCount","errorPct","meanResTime","minResTime","maxResTime","pct1ResTime","pct2ResTime","pct3ResTime","throughput","StdDev","receivedKBytesPerSec","sentKBytesPerSec"
1,35000,6872,19.634285,1321.034999999996,74.0,9596.0,1691.0,1731.0,1866.0,37.52353261545455,554.2298115096033,12.07279458117305,7.145594589857067
2,35000,6703,19.151428,1330.9880857142823,54.0,2973.0,1701.0,1744.0,1948.9900000000016,37.2117946504324,529.0889254213388,11.965828425584917,7.086230426596014
3,35000,6993,19.98,1317.3043142857125,42.0,6310.0,1695.9000000000015,1739.0,1892.9900000000016,37.5727972947586,544.8401072002936,12.0934652686455,7.154976047341725
4,35000,6645,18.985714,1334.6338571428507,53.0,4113.0,1707.0,1758.0,1990.9900000000016,37.12724248544612,530.5153477627337,11.93635666325273,7.070129184240228
5,35000,7016,20.045713,1325.168142857137,55.0,4695.0,1693.0,1728.0,1834.9900000000016,37.44817440149792,542.859116622346,12.05426641701217,7.131244148722749
6,35000,6920,19.77143,1325.279114285711,54.0,2619.0,1694.0,1730.0,1821.0,37.3870510482795,533.0397713848489,12.030785833084977,7.119604447670413
