"runNumber","sampleCount","errorCount","errorPct","meanResTime","minResTime","maxResTime","pct1ResTime","pct2ResTime","pct3ResTime","throughput","receivedKBytesPerSec","sentKBytesPerSec"
1,34995,0,0.0,29.201743106158084,4.0,2042.0,39.0,43.0,53.0,497.32825512321295,119.96101466350936,96.16308058046499
2,34995,0,0.0,29.281611658808348,4.0,2053.0,39.0,43.0,54.0,493.0123129807557,118.9199622131315,95.3285527052633
3,34995,7304,20.871553,26.305443634804945,0.0,2059.0,49.0,64.0,102.0,556.6690527320449,125.88093347351467,107.63718011811024
4,34995,0,0.0,27.665780825832247,4.0,306.0,48.0,60.0,87.0,534.0954183327738,128.82965657050303,103.27235627918866
5,34995,0,0.0,27.26738105443612,4.0,220.0,49.0,60.0,90.0,539.1144934680798,130.04031238927317,104.2428415104295
6,34995,0,0.0,26.67561080154314,4.0,271.0,47.0,57.0,84.0,551.8932643631031,133.12269169695944,106.71373666395938
