"runNumber","sampleCount","errorCount","errorPct","meanResTime","minResTime","maxResTime","pct1ResTime","pct2ResTime","pct3ResTime","throughput","StdDev","receivedKBytesPerSec","sentKBytesPerSec"
1,34995,0,0.0,30.105729389912657,4.0,2020.0,41.0,45.0,53.0,490.9649541232919,13.825923620132706,118.42611686372372,94.93267667618339
2,34995,0,0.0,29.799342763251815,4.0,1053.0,41.0,45.0,55.0,495.68690774656864,10.644750348201029,119.56510372402583,95.84571067755917
3,34995,0,0.0,30.340591513073278,5.0,2028.0,42.0,46.0,56.0,486.8124530506636,18.464815334025023,117.4244881870253,94.12975166409315
4,34995,0,0.0,30.492841834547825,4.0,2028.0,41.0,45.0,55.0,484.7087176930109,14.003870492742069,116.917044209154,93.72297471017204
5,34995,0,0.0,29.920617231033045,5.0,1030.0,41.0,46.0,55.0,495.3501210242473,10.39825564628266,119.48386708299715,95.78058980742281
6,34995,0,0.0,30.382768966995204,4.0,225.0,41.0,45.0,55.0,488.4090940810317,9.060009953273022,117.80961546681135,94.43847717582449
