"runNumber","startTime","sampleCount","errorCount","errorPct","meanResTime","minResTime","maxResTime","pct1ResTime","pct2ResTime","pct3ResTime","throughput","StdDev","receivedKBytesPerSec","sentKBytesPerSec"
1,"warm",5820,0,0.0,12.968213058419249,2.0,92.0,20.0,24.0,31.0,1046.1980945532985,6.1200556802002986,319.7851597609204,200.2488540355923
1,"cold",5820,0,0.0,24.00240549828171,2.0,4544.0,20.0,24.0,36.0,595.3355155482815,212.44836780265265,181.97267223301964,113.95093852291326
1,"warm",5820,0,0.0,11.609965635738842,1.0,76.0,18.0,21.0,29.0,1136.0530938902987,5.395966077015397,347.2506038942026,217.44766250243995
1,"cold",5820,0,0.0,23.240893470790233,2.0,4183.0,20.0,23.0,31.789999999999964,614.5723336853221,194.70724132465497,187.85267621436114,117.63298574445616
1,"warm",5820,0,0.0,11.403264604810984,1.0,85.0,17.0,20.0,25.0,1149.9703615886187,4.950668098325872,351.5046124777712,220.11151452282158
1,"cold",5820,0,0.0,23.23281786941584,2.0,4266.0,20.0,23.0,32.0,616.9175323298707,197.62801513190016,188.56951915942338,118.08187142251433
2,"warm",5820,0,0.0,12.367353951890077,1.0,88.0,19.0,22.0,29.0,1081.9854991634134,5.486921400306954,330.7240832403793,207.09878694924708
2,"cold",5820,0,0.0,34.32697594501713,2.0,4328.0,20.0,23.0,34.0,421.7391304347826,293.56051219370823,128.91049592391303,80.72350543478261
2,"warm",5820,0,0.0,12.618041237113381,2.0,88.0,20.0,23.0,32.0,1060.3024230278738,6.028885981225566,324.0963461012935,202.948510657679
2,"cold",5820,0,0.0,32.48487972508571,2.0,9228.0,16.0,19.0,28.0,446.01118859682737,449.8760558853378,136.32959182695993,85.36932906736149
2,"warm",5820,0,0.0,7.502577319587613,2.0,82.0,13.0,15.0,19.0,1664.7597254004577,3.9664116791577793,508.85722075228836,318.6454161899313
2,"cold",5820,0,0.0,24.633505154639113,2.0,4525.0,22.0,26.0,42.0,583.4586466165414,212.6538185611368,178.34234022556393,111.67763157894737
3,"warm",5820,0,0.0,11.455841924398605,1.0,80.0,18.0,20.0,27.0,1169.8492462311558,5.02076203855246,357.5808731155779,223.91645728643218
3,"cold",5820,32,0.5498282,45.802061855669976,2.0,8185.0,22.0,27.0,40.789999999999964,319.0964416908822,454.2146583170603,97.32000280991282,61.07705329239541
3,"warm",5820,0,0.0,12.266666666666676,2.0,101.0,19.0,21.0,28.0,1091.7276308384917,5.427491288154454,333.7019027855937,208.96349184018007
3,"cold",5820,0,0.0,24.050343642611725,1.0,4364.0,21.0,26.0,37.789999999999964,596.1893054701906,204.73271223534155,182.2336451290719,114.11435925015365
3,"warm",5820,0,0.0,11.705841924398626,1.0,86.0,18.0,20.0,26.0,1144.5427728613568,4.951012842033589,349.8455936578171,219.0726401179941
3,"cold",5820,0,0.0,34.99003436426119,2.0,4377.0,21.0,24.0,48.159999999999854,414.1464455988045,297.7523481093044,126.58968503166582,79.27021810289618
4,"warm",5820,0,0.0,14.071305841924405,1.0,922.0,18.0,21.0,31.0,963.0977991064042,45.94925997064672,294.38438585967236,184.34293811021016
4,"cold",5820,0,0.0,23.05601374570451,2.0,4248.0,20.0,23.0,34.0,619.7423064636354,197.70466313932857,189.4329510967948,118.62255084655521
4,"warm",5820,0,0.0,11.231099656357364,1.0,72.0,17.0,19.0,28.0,1178.6148238153098,4.929859830858888,360.2601951701094,225.59424362089916
4,"cold",5820,0,0.0,23.267869415807482,1.0,4291.0,20.0,24.0,39.0,611.344537815126,199.73138491453923,186.8660550157563,117.01516544117648
4,"warm",5820,0,0.0,12.217353951890031,2.0,325.0,17.0,20.0,34.789999999999964,1099.3577635058557,16.305797286037013,336.03416013411413,210.4239469210427
4,"cold",5820,21,0.36082473,45.57886597938142,3.0,8214.0,22.0,26.0,37.0,321.36940916620654,452.7483165254217,98.06688078064606,61.512113473219216
5,"warm",5820,0,0.0,13.132646048109951,1.0,573.0,18.0,22.0,32.0,1032.4640766365087,27.79008168731184,315.5871640500266,197.62007716870679
5,"cold",5820,0,0.0,23.56529209621985,2.0,4245.0,21.0,25.0,37.0,605.4931335830213,197.23481555650034,185.07749102684144,115.89517009987516
5,"warm",5820,0,0.0,10.976632302405465,2.0,99.0,16.0,19.0,24.0,1215.0313152400836,5.065964965327326,371.39140788100207,232.56458768267223
5,"cold",5820,0,0.0,24.667182130584155,1.0,4678.0,21.0,25.0,39.789999999999964,581.3024370755095,220.71977909860928,177.6832644576508,111.26491959648422
5,"warm",5820,0,0.0,13.077319587628844,1.0,809.0,16.0,19.0,29.0,1014.8212728857891,39.95271136288305,310.19439298169135,194.24313426329553
5,"cold",5820,0,0.0,32.81202749140888,1.0,9488.0,16.0,18.0,29.789999999999964,441.10959527057753,462.5315116519325,134.8313508981355,84.43113346975898
6,"warm",5820,0,0.0,11.507388316151184,1.0,73.0,17.0,20.0,27.0,1144.5427728613568,4.914436863910592,349.8455936578171,219.0726401179941
6,"cold",5820,0,0.0,23.294329896907154,2.0,4232.0,20.0,24.0,33.0,616.1338132542875,198.51539068556426,188.3299644029219,117.93186269320347
6,"warm",5820,0,0.0,11.12182130584194,2.0,80.0,16.0,19.0,26.0,1184.8534201954396,4.933979469985166,362.16710988395766,226.78834995928338
6,"cold",5820,0,0.0,23.737113402061873,2.0,4322.0,21.0,24.0,38.0,601.1775643012085,201.19586273555674,183.7583765881624,115.06914316702822
6,"warm",5820,0,0.0,11.205154639175275,1.0,81.0,17.0,20.0,27.0,1179.8094465842287,5.140558200054736,360.6253484188121,225.82290188526252
6,"cold",5820,0,0.0,33.43762886597934,1.0,9452.0,17.0,22.0,40.0,433.42269883824844,461.178873451848,132.48174290661305,82.95981344950849
