"runNumber","sampleCount","errorCount","errorPct","meanResTime","minResTime","maxResTime","pct1ResTime","pct2ResTime","pct3ResTime","throughput","receivedKBytesPerSec","sentKBytesPerSec"
1,34995,0,0.0,20.006458065437865,2.0,1106.0,28.0,32.0,45.9900000000016,737.6375363601871,211.78265204091312,139.7477363807386
2,34995,0,0.0,21.51638805543643,2.0,1945.0,28.0,33.0,49.0,686.3110413806629,197.04633414640125,130.02377151157089
3,34995,0,0.0,18.836776682383082,2.0,422.0,28.0,32.0,44.0,781.7316713577268,224.44249158122236,148.10150805019435
4,34995,0,0.0,18.874410630089915,2.0,92.0,28.0,32.95000000000073,45.0,782.0286486848869,224.5277565560124,148.15777133287895
5,34995,0,0.0,20.222260322903402,2.0,1571.0,30.0,34.0,48.0,730.554047847689,209.7489160812701,138.4057473461442
6,34995,0,0.0,19.249692813259017,2.0,1318.0,29.0,33.0,45.0,763.6327928950182,219.24613389759313,144.67261896643902
