"runNumber","sampleCount","errorCount","errorPct","meanResTime","minResTime","maxResTime","pct1ResTime","pct2ResTime","pct3ResTime","throughput","StdDev","receivedKBytesPerSec","sentKBytesPerSec"
1,34995,0,0.0,12.403171881697338,2.0,181.0,19.0,24.0,39.0,1183.9434332498815,7.796514535821348,314.4849744569998,224.30178325241897
2,34995,0,0.0,11.180082868981257,1.0,105.0,18.0,21.0,33.0,1301.074469271666,6.483692394576422,345.5979059002863,246.4926240612336
3,34995,0,0.0,10.854093441920371,2.0,1001.0,17.0,20.0,30.0,1339.2139604301406,20.926001861278323,355.72870823925604,253.71826984711646
4,34995,0,0.0,10.956422346049303,1.0,98.0,18.0,21.0,32.0,1333.4984567313188,6.122607899166234,354.21052756925656,252.63544981042565
5,34995,0,0.0,11.398085440777278,1.0,790.0,18.0,21.0,32.0,1280.976609685567,17.12112318485076,340.2594119477287,242.6850217568359
6,34995,0,0.0,10.906729532790449,1.0,94.0,18.0,22.0,34.0,1337.8827847230189,6.279554492893819,355.37511469205185,253.46607444947816
