"runNumber","sampleCount","errorCount","errorPct","meanResTime","minResTime","maxResTime","pct1ResTime","pct2ResTime","pct3ResTime","throughput","receivedKBytesPerSec","sentKBytesPerSec"
1,35000,17,0.04857143,5.491057142857146,3.0,464.0,8.0,10.0,16.0,180.59389592631769,46.90711789879002,34.566800392146746
2,35000,0,0.0,5.730800000000011,3.0,3224.0,7.0,10.0,16.0,173.19016279875305,44.988850883269826,33.14967959819882
3,35000,0,0.0,5.095199999999989,3.0,67.0,7.0,9.0,15.0,194.49522930987536,50.52317480119809,37.22760248509333
4,35000,0,0.0,5.18285714285717,3.0,817.0,8.0,10.0,16.0,191.2714633906419,49.68575123233472,36.610553539615054
5,35000,0,0.0,5.158971428571407,3.0,238.0,7.0,10.0,17.0,192.26015545606856,49.94257944464281,36.79979538026313
6,35000,0,0.0,5.303714285714287,3.0,204.0,8.0,10.0,16.0,186.93785117610614,48.560027746918195,35.78107307667656
