"runNumber","sampleCount","errorCount","errorPct","meanResTime","minResTime","maxResTime","pct1ResTime","pct2ResTime","pct3ResTime","throughput","StdDev","receivedKBytesPerSec","sentKBytesPerSec"
1,35000,41,0.117142856,5.041057142857126,3.0,1006.0,7.0,10.0,17.0,196.54639898918992,8.913340641223614,51.042957233609435,37.62020918152464
2,35000,0,0.0,4.678142857142852,3.0,212.0,6.0,7.0,11.0,211.6235760756524,2.0796950629308895,54.97253050402689,40.50607510823034
3,35000,0,0.0,4.924085714285688,3.0,3209.0,6.0,8.0,13.0,201.18526863981515,18.09805422478148,52.261017049014484,38.508117825589615
4,35000,0,0.0,4.691057142857133,3.0,1005.0,6.0,7.0,11.9900000000016,211.12572235157862,5.7787042400979445,54.84320522023429,40.410782793856846
5,35000,0,0.0,4.637428571428559,3.0,70.0,6.0,7.0,11.0,213.59045555792878,1.553681181642422,55.48345818204009,40.8825481341348
6,35000,0,0.0,4.635457142857151,3.0,71.0,6.0,7.0,11.0,213.7887644841888,1.5027028582010324,55.534972024213104,40.92050570205176
