"runNumber","sampleCount","errorCount","errorPct","meanResTime","minResTime","maxResTime","pct1ResTime","pct2ResTime","pct3ResTime","throughput","receivedKBytesPerSec","sentKBytesPerSec"
1,35000,0,0.0,3.203428571428554,2.0,68.0,4.0,4.0,8.0,308.2885580903726,88.51253523297807,58.40623073196512
2,35000,0,0.0,3.1333142857142735,2.0,70.0,4.0,4.0,8.0,315.2925915249352,90.52345889485443,59.73316675374748
3,35000,0,0.0,3.1949714285714177,2.0,682.0,4.0,4.0,8.0,308.5576253405154,88.58978696299954,58.45720636333983
4,35000,0,0.0,3.320714285714299,2.0,188.0,4.0,4.0,8.0,296.6855980333983,85.18121662287022,56.20801368992117
5,35000,0,0.0,3.1985999999999883,2.0,66.0,4.0,4.0,8.0,308.17997710663025,88.48136061459893,58.38565972527957
6,35000,0,0.0,3.126285714285712,2.0,222.0,4.0,4.0,8.0,315.28123085792527,90.52019714084963,59.731014439880376
