"runNumber","sampleCount","errorCount","errorPct","meanResTime","minResTime","maxResTime","pct1ResTime","pct2ResTime","pct3ResTime","throughput","receivedKBytesPerSec","sentKBytesPerSec"
1,34995,0,0.0,44.81074439205608,3.0,210.0,50.0,55.0,71.0,331.3073361924508,93.18018830412679,63.41429481808629
2,34995,0,0.0,44.44712101728828,2.0,1476.0,46.0,49.0,58.0,334.65941148906467,94.12295948129943,64.05590298032878
3,34995,0,0.0,44.538162594656704,2.0,1540.0,46.0,48.0,59.0,333.28888846560443,93.73749988095125,63.7935763078696
4,34995,0,0.0,43.495042148878454,2.0,91.0,45.0,48.0,54.0,341.82816285066815,96.13917080175041,65.4280467956357
5,34995,0,0.0,44.942334619231254,3.0,4036.0,46.0,48.0,56.0,329.59736284436076,92.69925829997645,63.08699523192842
6,34995,0,0.0,43.72936133733423,3.0,644.0,45.0,47.0,55.0,340.0345913171907,95.63472880795989,65.08474599430603
