"runNumber","sampleCount","errorCount","errorPct","meanResTime","minResTime","maxResTime","pct1ResTime","pct2ResTime","pct3ResTime","throughput","StdDev","receivedKBytesPerSec","sentKBytesPerSec"
1,35000,0,0.0,3.2463428571428565,2.0,77.0,4.0,4.0,8.0,303.45592952886295,1.2770911461767875,73.19688925159097,58.676048873744996
2,35000,0,0.0,3.4234000000000027,2.0,2548.0,4.0,5.0,10.0,285.71661809484164,14.46863008290347,68.91797330998621,55.24598670193226
3,35000,0,0.0,3.1923714285714215,2.0,69.0,4.0,4.0,8.0,308.5059497576025,1.127361446859251,74.41500936535918,59.65251762891141
4,35000,0,0.0,3.255599999999995,2.0,901.0,4.0,4.0,8.0,301.0882188481225,4.934287470902954,72.6257715385608,58.21822981633618
5,35000,0,0.0,3.1779714285714187,2.0,71.0,4.0,4.0,8.0,309.159968200689,1.2609974066574463,74.57276576715839,59.7789782263051
6,35000,0,0.0,3.130257142857114,2.0,75.0,4.0,4.0,7.0,314.29879937858635,1.088227154911733,75.81230805323324,60.77261941109385
