"runNumber","sampleCount","errorCount","errorPct","meanResTime","minResTime","maxResTime","pct1ResTime","pct2ResTime","pct3ResTime","throughput","StdDev","receivedKBytesPerSec","sentKBytesPerSec"
1,34995,0,0.0,99.36570938705569,4.0,1011.0,235.0,308.0,457.0,148.74209960343939,94.98565204369845,144.5339770513935,30.14431555974336
2,34995,0,0.0,112.24220602943267,4.0,869.0,284.0,367.0,531.9800000000032,130.7124848258474,109.56847077257466,127.05932947754225,26.49040088943879
3,34995,0,0.0,100.31298756965303,4.0,1216.0,242.0,314.0,474.0,147.02360696235237,97.83964379425525,142.99446147273582,29.79651487198716
4,34995,0,0.0,104.44729247035335,4.0,1123.0,252.0,331.0,505.0,141.40365196801397,102.27999870380616,137.58420164844657,28.657413463753066
5,34995,0,0.0,98.413259037005,4.0,1071.0,230.0,300.0,437.9800000000032,150.10036715506297,93.07478850677639,145.94216047807365,30.420158115799676
6,34995,0,0.0,110.63469067009493,4.0,850.0,274.0,357.0,517.9800000000032,133.63143765966464,108.54383979052167,129.97499183777117,27.082710078347848
