"runNumber","sampleCount","errorCount","errorPct","meanResTime","minResTime","maxResTime","pct1ResTime","pct2ResTime","pct3ResTime","throughput","receivedKBytesPerSec","sentKBytesPerSec"
1,35000,0,0.0,43.943885714285614,16.0,639.0,46.0,48.0,53.0,22.74258705374983,6.39635260886714,4.353073303256804
2,35000,0,0.0,43.773142857142936,10.0,435.0,45.0,47.0,53.0,22.790479309826146,6.4098223058886035,4.362240180396411
3,35000,0,0.0,43.87485714285743,4.0,763.0,45.0,48.0,54.0,22.764227642276424,6.402439024390244,4.357215447154472
4,35000,0,0.0,43.67825714285685,38.0,607.0,45.0,47.0,52.0,22.884447271945042,6.4362507952345425,4.380226235645731
5,35000,0,0.0,43.72291428571441,32.0,1205.0,45.0,47.0,53.0,22.77975491587111,6.40680607008875,4.360187464365954
6,35000,0,0.0,43.808400000000034,16.0,612.0,45.0,47.0,54.0,22.814635001691542,6.416616094225746,4.366863730792522
