"runNumber","sampleCount","errorCount","errorPct","meanResTime","minResTime","maxResTime","pct1ResTime","pct2ResTime","pct3ResTime","throughput","receivedKBytesPerSec","sentKBytesPerSec"
1,35000,0,0.0,852.1328285714292,3.0,4245.0,1031.0,1121.0,1767.9900000000016,57.66376096229284,57.33655290619177,11.630346177180968
2,35000,0,0.0,846.8028285714249,3.0,6111.0,1033.0,1102.0,1765.9900000000016,58.16581578387577,57.79379151065764,11.731301741609167
3,35000,0,0.0,823.748771428572,4.0,3221.0,999.0,1071.9500000000007,1696.9900000000016,59.605919719341266,59.257381421473454,12.021877035648597
4,35000,0,0.0,869.5248857142924,3.0,7179.0,1082.0,1179.0,1832.9900000000016,56.50374216212377,56.15503808301772,11.39626876529637
5,35000,0,0.0,830.1642571428629,3.0,2879.0,1008.9000000000015,1079.0,1722.0,59.11193605101867,58.74306701435745,11.922143550275546
6,35000,0,0.0,855.9243142857113,5.0,5616.0,1032.0,1126.0,1801.0,57.371970350165725,57.00962569758169,11.571238084046659
